11.625400 14.823000
15.489800 17.195500
14.097500 10.948700
18.561300 17.970900
12.404800 17.859100
15.530600 9.872530
14.482600 14.659500
14.139400 13.694300
15.336200 13.544500
6.712730 13.258700
9.242580 15.458800
4.459960 11.439900
18.594300 14.955300
19.022900 14.935600
11.059300 8.524640
18.033200 14.403400
13.238300 18.449300
12.244500 5.474680
6.396200 10.258100
8.729490 9.127640
16.014300 17.302100
10.651300 3.590440
11.778500 3.824700
11.188400 2.999720
10.912700 2.952200
10.928300 2.940410
10.846400 3.021800
14.968400 16.404200
10.775500 3.165290
10.780800 3.413920
10.766600 3.167560
11.005900 2.922060
10.528000 3.268230
10.378400 4.246150
10.148900 3.569780
10.323000 3.850130
10.253600 3.466260
7.029770 10.248800
12.060900 8.515210
11.174600 9.644480
9.802130 3.662970
9.855700 4.156730
4.166670 8.978660
4.280500 9.567850
4.157610 8.399860
4.465410 8.682360
5.119250 9.000050
7.693490 11.945000
5.494540 9.748060
5.445270 9.585480
7.888320 12.676500
4.350570 8.760040
6.169310 9.900940
3.923550 11.800600
6.279380 12.507500
3.173010 11.190500
2.761910 11.290200
2.885370 11.315100
2.691610 11.551000
4.741650 13.189200
2.831530 11.359300
2.642880 11.498800
2.688890 11.395000
2.738920 11.433700
2.650530 11.474500
3.317370 11.468200
2.689240 11.419000
2.626110 11.538300
2.668400 11.694200
2.573690 11.655000
2.608170 11.561200
2.578260 11.622800
2.910230 10.973400
2.962180 11.109400
2.871250 11.046200
2.967930 10.953100
2.950190 10.900700
4.093540 8.490800
4.075070 8.397300
4.099890 8.368830
12.875600 20.000000
3.624920 13.386700
9.934420 11.897200
4.138840 8.336710
7.676720 9.834940
4.227530 8.396570
4.105540 8.343290
9.775940 3.829050
9.838390 3.789250
9.805790 3.932420
9.820130 3.573240
9.745900 3.702410
10.064300 3.893340
9.602950 3.702670
9.661910 3.675360
9.625470 3.689880
9.589440 3.712700
11.002500 2.916910
10.860800 2.969730
20.000000 12.875600
