0.636653 3.220427
1.953729 3.280632
-3.046219 3.961622
-1.279071 3.328408
3.125850 2.617327
-1.574106 3.518116
-2.204700 3.983447
-0.178575 2.912075
2.589350 2.726702
-1.215636 3.331637
2.567681 2.718748
-2.973436 4.077505
-1.598725 3.506680
-1.887734 3.592113
3.125850 1.987772
-3.046219 4.410738
3.109188 3.100788
-3.046219 4.643496
-1.574106 3.200375
-2.204700 4.189602
0.636653 3.220427
-3.046219 3.961622
3.125850 2.617327
-0.178575 2.912075
-1.598725 3.506680
-1.887734 3.592113
3.125850 1.987772
-1.574106 3.200375
-1.714257 3.589921
2.683212 2.571446
-3.046219 3.958226
-3.068412 4.672881
-3.082397 4.377386
-0.092509 2.580812
-3.102172 4.043139
0.692606 2.233271
2.556626 2.697215
-1.795052 2.806781
0.524640 2.595003
3.133617 1.782402
-3.046219 3.961622
-1.887734 3.592113
3.125850 1.987772
2.683212 2.571446
-3.046219 3.958226
-3.082397 4.377386
-0.092509 2.580812
-3.102172 4.043139
0.692606 2.233271
-1.795052 2.806781
0.524640 2.595003
3.133617 1.782402
-3.102172 4.082629
3.125850 2.053511
-3.126183 4.470201
0.692606 2.340028
0.466605 2.434533
-1.934834 2.629142
-1.886413 2.717793
-3.119589 4.367532
3.125850 1.987772
-3.046219 3.958226
-0.092509 2.580812
3.133617 1.782402
3.125850 2.053511
-3.126183 4.470201
0.466605 2.434533
-1.934834 2.629142
-3.119589 4.367532
-1.934834 2.835348
-2.655235 3.595649
3.133617 1.782402
3.117314 2.022293
0.692606 2.156400
-3.106000 4.041104
-3.130323 4.388854
0.466605 2.395546
0.676308 2.314825
3.125850 2.053511
-3.046219 3.940685
3.125850 1.987772
-0.092509 2.580812
3.133617 1.782402
0.466605 2.434533
-1.934834 2.629142
-1.934834 2.835348
-2.655235 3.595649
3.133617 1.782402
3.117314 2.022293
0.692606 2.156400
-3.130323 4.388854
0.466605 2.395546
0.676308 2.314825
-3.092854 3.837445
3.117314 1.877960
-3.130323 3.602338
0.692606 2.156400
-2.655235 3.595649
3.134459 1.576190
3.133617 1.782402
