4.34694 0.906190 4.84673
4.3881 0.489201 4.29294
4.34694 0.906190 4.84673
4.3881 0.489201 4.29294
4.34694 0.906190 4.84673
4.3881 0.489201 4.29294
4.34694 0.906190 4.84673
4.3881 0.489201 4.29294
4.3881 0.489201 4.29294
4.34247 0.456084 4.27777
3.84207 0.239118 4.6391
4.3881 0.489201 4.29294
4.34247 0.456084 4.27777
3.84207 0.239118 4.6391
4.3881 0.489201 4.29294
4.34247 0.456084 4.27777
3.85736 0.235960 4.62184
3.70865 0.272389 4.99842
4.3881 0.489201 4.29294
3.85736 0.235960 4.62184
3.70865 0.272389 4.99842
4.30762 0.432238 4.26333
4.3881 0.489201 4.29294
3.85736 0.235960 4.62184
3.70865 0.272389 4.99842
4.30762 0.432238 4.26333
3.67263 0.180835 4.9984
3.91495 0.274070 4.99866
3.99231 0.279880 4.97902
4.3881 0.489201 4.29294
3.85736 0.235960 4.62184
3.70865 0.272389 4.99842
4.30762 0.432238 4.26333
3.99231 0.279880 4.97902
4.87164 0.036424 3.96436
4.99036 1.076701 4.9981
4.19979 0.199537 4.25567
4.11456 0.185902 4.12077
4.3881 0.489201 4.29294
3.85736 0.235960 4.62184
4.30762 0.432238 4.26333
3.99231 0.279880 4.97902
4.99036 1.076701 4.9981
4.19979 0.199537 4.25567
4.11456 0.185902 4.12077
4.7497 0.826672 4.38228
4.87011 0.036858 3.96789
4.98857 0.927595 4.19674
4.89546 0.757669 4.30896
4.3881 0.489201 4.29294
3.85736 0.235960 4.62184
4.30762 0.432238 4.26333
3.99231 0.279880 4.97902
4.99036 1.076701 4.9981
4.19979 0.199537 4.25567
4.7497 0.826672 4.38228
4.87011 0.036858 3.96789
4.98857 0.927595 4.19674
4.89546 0.757669 4.30896
4.12474 0.571942 4.88856
4.98749 0.010611 3.72985
4.88896 0.958148 4.31017
4.99623 0.119569 3.92954
4.81624 0.835467 4.33952
4.3881 0.489201 4.29294
3.85736 0.235960 4.62184
4.30762 0.432238 4.26333
3.99231 0.279880 4.97902
4.99036 1.076701 4.9981
4.19979 0.199537 4.25567
4.87011 0.036858 3.96789
4.12474 0.571942 4.88856
4.98749 0.010611 3.72985
4.99623 0.119569 3.92954
4.81624 0.835467 4.33952
3.83978 0.143159 4.9887
4.78493 1.116532 4.99945
4.12415 0.572325 4.89573
4.89618 0.752469 4.3042
4.87011 0.036858 3.96789
4.72528 0.828760 4.40041
4.06987 0.584597 4.99868
4.7497 0.826672 4.38228
4.97412 0.002703 3.67117

3.65303 0.341586 4.96378
3.65303 0.341586 4.96378
4.1965 0.617214 4.48776
3.65303 0.341586 4.96378
4.1965 0.617214 4.48776
4.93118 1.168156 4.60518
4.91478 1.000197 4.4925
4.94152 1.057772 4.46441
4.1965 0.617214 4.48776
4.93118 1.168156 4.60518
4.94152 1.057772 4.46441
4.05052 0.376500 4.48361
4.1965 0.617214 4.48776
4.93118 1.168156 4.60518
4.94152 1.057772 4.46441
4.05052 0.376500 4.48361
4.23766 0.938478 4.98979
4.23505 0.519436 4.09398
4.94152 1.057772 4.46441
4.23766 0.938478 4.98979
4.01774 0.367934 4.5814
4.94152 1.057772 4.46441
4.23766 0.938478 4.98979
4.01774 0.367934 4.5814
4.64998 0.169387 3.85433
4.99948 0.048496 3.84332
4.94152 1.057772 4.46441
4.23766 0.938478 4.98979
4.01774 0.367934 4.5814
4.64998 0.169387 3.85433
4.99961 0.048497 3.84332
4.14526 0.325981 4.10363
4.95685 0.019379 3.84343
4.94142 1.191839 4.99138
4.91605 1.099718 4.75183
4.01774 0.367934 4.5814
4.99961 0.048497 3.84332
4.14526 0.325981 4.10363
4.94142 1.191839 4.99138
4.91605 1.099718 4.75183
4.97103 1.048595 4.44764
4.21119 0.887877 4.93775
4.94464 1.001348 4.36575
4.65405 0.177515 3.87763
4.92586 1.186970 4.99141
4.99961 0.048497 3.84332
4.14526 0.325981 4.10363
4.94142 1.191839 4.99138
4.91605 1.099718 4.75183
4.97103 1.048595 4.44764
4.21119 0.887877 4.93775
4.65405 0.177515 3.87763
3.9636 0.388214 4.73558
4.99961 0.048497 3.84332
4.14526 0.325981 4.10363
4.94142 1.191839 4.99138
4.97103 1.048595 4.44764
4.21119 0.887877 4.93775
4.65405 0.177515 3.87763
3.9636 0.388214 4.73558
3.92435 0.418171 4.99779
4.81713 0.205842 3.86939
4.306 0.854349 4.54359
3.94622 0.389311 4.793
4.14526 0.325981 4.10363
4.94142 1.191839 4.99138
4.97103 1.048595 4.44764
4.65405 0.177515 3.87763
3.9636 0.388214 4.73558
3.92435 0.418171 4.99779
4.81713 0.205842 3.86939
4.306 0.854349 4.54359
3.94622 0.389311 4.793
4.12339 0.348893 4.42947
4.25318 0.840613 4.55917
4.98209 0.004463 3.83287
4.03131 0.285447 4.39861
4.98815 0.014998 3.79165
4.95547 1.254766 4.99213
4.97103 1.048595 4.44764
4.65405 0.177515 3.87763
3.9636 0.388214 4.73558
3.92435 0.418171 4.99779
4.81713 0.205842 3.86939
4.306 0.854349 4.54359
3.94622 0.389311 4.793
4.12339 0.348893 4.42947
4.25318 0.840613 4.55917
4.98209 0.004463 3.83287
4.03131 0.285447 4.39861
4.95547 1.254766 4.99213
4.95613 0.889660 4.11289
4.93737 1.113808 4.59256
3.93524 0.267244 4.35533
4.99973 0.049418 3.82137
4.98833 0.015221 3.78739
4.60098 0.135392 3.93109
4.99489 0.924747 4.07901

4.22719 1.062628 4.86718
3.87225 0.404750 4.96201
3.77101 0.342037 4.98462
3.87225 0.404750 4.96201
3.77101 0.342037 4.98462
3.77101 0.342037 4.98462
3.77101 0.342037 4.98462
4.59518 1.132045 4.99784
4.59518 1.132045 4.99784
4.77958 1.176382 4.98656
3.89522 0.323574 4.8549
3.74676 0.243729 4.98109
4.77958 1.176382 4.98656
3.89522 0.323574 4.8549
3.74676 0.243729 4.98109
4.99997 0.014460 3.88259
4.99667 0.417245 3.98005
4.13194 0.008964 4.21673
3.73761 0.245509 4.99839
3.89522 0.323574 4.8549
3.74676 0.243729 4.98109
4.99667 0.417245 3.98005
4.13194 0.008964 4.21673
3.73761 0.245509 4.99839
3.94654 0.262571 4.77915
4.64476 1.095353 4.64169
4.78453 0.669717 4.07411
4.19097 1.061130 4.99772
4.70359 0.761476 4.2283
4.99998 0.000135 3.83004
3.89522 0.323574 4.8549
3.74676 0.243729 4.98109
4.13194 0.008964 4.21673
3.73761 0.245509 4.99839
4.78453 0.669717 4.07411
4.19097 1.061130 4.99772
4.70359 0.761476 4.2283
4.99998 0.000135 3.83004
4.876 0.806773 4.22914
3.95955 0.302168 4.75585
4.99057 0.534964 4.03319
3.89522 0.323574 4.8549
4.13194 0.008964 4.21673
3.73761 0.245509 4.99839
4.78453 0.669717 4.07411
4.19097 1.061130 4.99772
4.70359 0.761476 4.2283
4.99998 0.000135 3.83004
4.876 0.806773 4.22914
3.95955 0.302168 4.75585
4.99057 0.534964 4.03319
4.76303 1.264725 4.9978
4.63755 1.013655 4.66503
4.03211 0.064650 4.64783
4.46678 0.001692 3.94069
4.13194 0.008964 4.21673
3.73761 0.245509 4.99839
4.78453 0.669717 4.07411
4.70359 0.761476 4.2283
4.99998 0.000135 3.83004
4.876 0.806773 4.22914
3.95955 0.302168 4.75585
4.99057 0.534964 4.03319
4.76303 1.264725 4.9978
4.63755 1.013655 4.66503
4.03211 0.064650 4.64783
4.46678 0.001692 3.94069
4.5339 1.096024 4.84989
4.21211 0.247253 4.27036
4.18991 0.148550 4.27229
4.77412 0.635608 4.1058
4.13194 0.008964 4.21673
3.73761 0.245509 4.99839
4.78453 0.669717 4.07411
4.70359 0.761476 4.2283
4.99998 0.000135 3.83004
3.95955 0.302168 4.75585
4.99057 0.534964 4.03319
4.76303 1.264725 4.9978
4.63755 1.013655 4.66503
4.46678 0.001692 3.94069
4.5339 1.096024 4.84989
4.21211 0.247253 4.27036
4.77412 0.635608 4.1058
4.37213 0.870481 4.66603
4.37721 0.863436 4.63069
4.99987 0.000031 3.86477
3.79139 0.376239 4.99841
4.81345 1.176697 4.84984
3.88003 0.008437 4.94416
4.19239 0.150429 4.27414

4.22719 1.062628 4.86718
3.87225 0.404750 4.96201
3.77101 0.342037 4.98462
3.87225 0.404750 4.96201
3.77101 0.342037 4.98462
3.77101 0.342037 4.98462
3.77101 0.342037 4.98462
4.59518 1.132045 4.99784
4.59518 1.132045 4.99784
4.77958 1.176382 4.98656
3.89522 0.323574 4.8549
3.74676 0.243729 4.98109
4.77958 1.176382 4.98656
3.89522 0.323574 4.8549
3.74676 0.243729 4.98109
4.99997 0.014460 3.88259
4.99667 0.417245 3.98005
4.13194 0.008964 4.21673
3.73761 0.245509 4.99839
3.89522 0.323574 4.8549
3.74676 0.243729 4.98109
4.99667 0.417245 3.98005
4.13194 0.008964 4.21673
3.73761 0.245509 4.99839
3.94654 0.262571 4.77915
4.64476 1.095353 4.64169
4.78453 0.669717 4.07411
4.19097 1.061130 4.99772
4.70359 0.761476 4.2283
4.99998 0.000135 3.83004
3.89522 0.323574 4.8549
3.74676 0.243729 4.98109
4.13194 0.008964 4.21673
3.73761 0.245509 4.99839
4.78453 0.669717 4.07411
4.19097 1.061130 4.99772
4.70359 0.761476 4.2283
4.99998 0.000135 3.83004
4.876 0.806773 4.22914
3.95955 0.302168 4.75585
4.99057 0.534964 4.03319
3.89522 0.323574 4.8549
4.13194 0.008964 4.21673
3.73761 0.245509 4.99839
4.78453 0.669717 4.07411
4.19097 1.061130 4.99772
4.70359 0.761476 4.2283
4.99998 0.000135 3.83004
4.876 0.806773 4.22914
3.95955 0.302168 4.75585
4.99057 0.534964 4.03319
4.76303 1.264725 4.9978
4.63755 1.013655 4.66503
4.03211 0.064650 4.64783
4.46678 0.001692 3.94069
4.13194 0.008964 4.21673
3.73761 0.245509 4.99839
4.78453 0.669717 4.07411
4.70359 0.761476 4.2283
4.99998 0.000135 3.83004
4.876 0.806773 4.22914
3.95955 0.302168 4.75585
4.99057 0.534964 4.03319
4.76303 1.264725 4.9978
4.63755 1.013655 4.66503
4.03211 0.064650 4.64783
4.46678 0.001692 3.94069
4.5339 1.096024 4.84989
4.21211 0.247253 4.27036
4.18991 0.148550 4.27229
4.77412 0.635608 4.1058
4.13194 0.008964 4.21673
3.73761 0.245509 4.99839
4.78453 0.669717 4.07411
4.70359 0.761476 4.2283
4.99998 0.000135 3.83004
3.95955 0.302168 4.75585
4.99057 0.534964 4.03319
4.76303 1.264725 4.9978
4.63755 1.013655 4.66503
4.46678 0.001692 3.94069
4.5339 1.096024 4.84989
4.21211 0.247253 4.27036
4.77412 0.635608 4.1058
4.37213 0.870481 4.66603
4.37721 0.863436 4.63069
4.99987 0.000031 3.86477
3.79139 0.376239 4.99841
4.81345 1.176697 4.84984
3.88003 0.008437 4.94416
4.19239 0.150429 4.27414

4.97856 1.337981 4.9991
4.03948 0.433195 4.49602
4.97856 1.337981 4.9991
4.03948 0.433195 4.49602
4.99157 0.525693 3.98478
4.00251 0.766140 4.98994
3.89003 0.972052 4.99296
4.97856 1.337981 4.9991
4.03948 0.433195 4.49602
4.00251 0.766140 4.98994
4.0176 0.093579 4.22801
4.99187 0.538129 3.96078
4.41893 0.931258 4.96603
4.94873 1.194819 4.99059
3.96014 0.080393 4.13831
4.97856 1.337981 4.9991
4.03948 0.433195 4.49602
4.00251 0.766140 4.98994
4.99187 0.538129 3.96078
4.41893 0.931258 4.96603
4.94873 1.194819 4.99059
4.87868 0.931504 4.45794
3.94773 0.005901 4.38305
4.06439 0.136893 4.2603
4.97856 1.337981 4.9991
4.99187 0.538129 3.96078
4.94873 1.194819 4.99059
4.87868 0.931504 4.45794
3.94773 0.005901 4.38305
4.36498 1.017718 4.99064
4.28128 0.324143 4.24413
4.8823 0.965188 4.52607
4.98933 0.665796 4.0469
4.10822 0.764911 4.91378
4.97856 1.337981 4.9991
4.94873 1.194819 4.99059
4.87868 0.931504 4.45794
3.94773 0.005901 4.38305
4.36498 1.017718 4.99064
4.28128 0.324143 4.24413
4.8823 0.965188 4.52607
4.10822 0.764911 4.91378
4.42411 0.922956 4.93886
4.93964 0.909839 4.42912
4.97856 1.337981 4.9991
3.94773 0.005901 4.38305
4.10822 0.764911 4.91378
4.42411 0.922956 4.93886
4.93964 0.909839 4.42912
4.10702 0.765940 4.93902
4.87564 1.019809 4.62316
4.38367 1.031353 4.99937
4.99759 0.047973 3.92115
3.93585 0.005968 4.49118
4.28079 0.324366 4.25301
3.94773 0.005901 4.38305
4.87564 1.019809 4.62316
4.38367 1.031353 4.99937
4.99759 0.047973 3.92115
3.93585 0.005968 4.49118
4.28079 0.324366 4.25301
4.06492 0.475885 4.9418
4.25127 0.241100 4.25527
3.71502 0.022837 4.99933
4.11012 0.763279 4.88455
4.75026 0.058238 3.95997
4.99759 0.047973 3.92115
3.93585 0.005968 4.49118
4.06492 0.475885 4.9418
4.25127 0.241100 4.25527
3.71502 0.022837 4.99933
4.11012 0.763279 4.88455
4.75026 0.058238 3.95997
4.62143 0.687863 4.22288
3.79906 0.028222 4.99937
3.95407 0.005866 4.37878
4.09646 0.533162 4.91335
3.93585 0.005968 4.49118
4.06492 0.475885 4.9418
4.25127 0.241100 4.25527
3.95407 0.005866 4.37878
4.09646 0.533162 4.91335
3.99798 0.217159 4.65992
4.60476 0.682934 4.2277
3.83069 0.078194 4.9682
3.66159 0.014116 4.99966
3.98318 0.194559 4.65661
4.25248 0.253338 4.25272
4.81774 0.751948 4.23419
4.98652 1.120798 4.82397
3.93585 0.005968 4.49118
4.06492 0.475885 4.9418
4.09646 0.533162 4.91335
3.99798 0.217159 4.65992
4.60476 0.682934 4.2277
3.83069 0.078194 4.9682
3.66159 0.014116 4.99966
4.25248 0.253338 4.25272
4.81774 0.751948 4.23419
4.98652 1.120798 4.82397
4.97534 1.037359 4.65581
4.23494 0.162088 4.25958
4.59713 0.838162 4.45477
4.51628 0.787534 4.45813
3.93585 0.005968 4.49118
4.09646 0.533162 4.91335
3.99798 0.217159 4.65992
4.60476 0.682934 4.2277
3.66159 0.014116 4.99966
4.81774 0.751948 4.23419
4.98652 1.120798 4.82397
4.97534 1.037359 4.65581
4.23494 0.162088 4.25958
4.59713 0.838162 4.45477
4.51628 0.787534 4.45813
4.75949 1.052891 4.99704
4.99946 0.044556 3.79599
3.81261 0.079402 4.97189
4.98924 0.802930 4.18621
4.25623 0.465172 4.33891
4.33032 0.395167 4.25453
3.93585 0.005968 4.49118
4.09646 0.533162 4.91335
3.99798 0.217159 4.65992
4.60476 0.682934 4.2277
3.66159 0.014116 4.99966
4.81774 0.751948 4.23419
4.98652 1.120798 4.82397
4.97534 1.037359 4.65581
4.23494 0.162088 4.25958
4.59713 0.838162 4.45477
4.51628 0.787534 4.45813
4.75949 1.052891 4.99704
4.99946 0.044556 3.79599
3.81261 0.079402 4.97189
4.25623 0.465172 4.33891
4.33032 0.395167 4.25453
4.99147 1.202141 4.9894
3.87216 0.116346 4.62392
4.96004 0.000421 3.73774

4.45043 0.426392 3.90793
3.99666 0.152428 4.03317
3.99666 0.152428 4.03317
4.14863 0.239084 4.16995
3.99666 0.152428 4.03317
4.14863 0.239084 4.16995
4.15194 0.910711 4.85105
4.39873 0.011936 4.02153
4.98989 0.168061 3.85632
4.14863 0.239084 4.16995
4.15194 0.910711 4.85105
4.39873 0.011936 4.02153
4.98989 0.168061 3.85632
4.38878 0.692880 4.18638
3.98635 0.031107 4.03387
4.30915 0.660135 4.10287
4.80857 0.896185 4.30899
4.14863 0.239084 4.16995
4.15194 0.910711 4.85105
4.38878 0.692880 4.18638
3.98635 0.031107 4.03387
4.30915 0.660135 4.10287
3.60273 0.045188 4.9622
3.70038 0.031934 4.91715
4.81492 0.866422 4.24261
4.99573 0.182506 3.81512
4.14863 0.239084 4.16995
4.15194 0.910711 4.85105
4.38878 0.692880 4.18638
4.30915 0.660135 4.10287
3.60273 0.045188 4.9622
4.99573 0.182506 3.81512
3.78376 0.306470 4.80929
4.13374 0.854468 4.86949
4.14863 0.239084 4.16995
4.38878 0.692880 4.18638
4.30915 0.660135 4.10287
4.99573 0.182506 3.81512
3.78376 0.306470 4.80929
4.13374 0.854468 4.86949
4.27927 1.012641 4.88537
4.53189 1.191343 4.90908
4.99417 0.133405 3.66451
4.38878 0.692880 4.18638
4.30915 0.660135 4.10287
4.13374 0.854468 4.86949
4.53189 1.191343 4.90908
4.99417 0.133405 3.66451
4.97449 1.203901 4.8136
4.96721 0.042212 3.84186
3.78376 0.306470 4.80929
4.38878 0.692880 4.18638
4.30915 0.660135 4.10287
4.13374 0.854468 4.86949
4.53189 1.191343 4.90908
4.99417 0.133405 3.66451
4.97449 1.203901 4.8136
4.96721 0.042212 3.84186
4.62685 0.433249 4.10013
3.78376 0.306470 4.80929
4.16524 0.823403 4.71361
4.38878 0.692880 4.18638
4.30915 0.660135 4.10287
4.13374 0.854468 4.86949
4.53189 1.191343 4.90908
4.97449 1.203901 4.8136
4.96721 0.042212 3.84186
4.62685 0.433249 4.10013
3.78376 0.306470 4.80929
4.16524 0.823403 4.71361
3.52961 0.043359 4.92697
4.98725 0.001653 3.72439
4.59326 1.013348 4.85653
3.81867 0.342324 4.81218
4.9869 0.584382 4.05707
4.996 0.181324 3.7921
3.76577 0.369841 4.88577
4.13374 0.854468 4.86949
4.53189 1.191343 4.90908
4.62685 0.433249 4.10013
3.78376 0.306470 4.80929
4.16524 0.823403 4.71361
3.52961 0.043359 4.92697
4.98725 0.001653 3.72439
3.81867 0.342324 4.81218
4.9869 0.584382 4.05707
4.996 0.181324 3.7921
3.76577 0.369841 4.88577
4.41061 0.668130 4.1361
4.64893 0.890180 4.38318
4.76552 1.066107 4.85657
4.97449 1.203901 4.8136
4.36944 0.714800 4.32592
4.88023 0.553561 4.08636
4.53189 1.191343 4.90908
4.62685 0.433249 4.10013
3.78376 0.306470 4.80929
4.16524 0.823403 4.71361
4.98725 0.001653 3.72439
4.996 0.181324 3.7921
4.41061 0.668130 4.1361
4.76552 1.066107 4.85657
4.97449 1.203901 4.8136
4.36944 0.714800 4.32592
4.88023 0.553561 4.08636
4.99564 0.020425 3.55329
4.11149 0.796623 4.872
3.76577 0.369841 4.88577
4.80383 0.891900 4.40466
4.58931 1.028937 4.90451
3.56028 0.046560 4.97666
3.46512 0.049638 4.98434
3.8311 0.338723 4.79967
4.9869 0.584382 4.05707

4.90704 0.807151 3.85133
4.90704 0.807151 3.85133
4.94837 0.960659 4.02539
4.95939 0.660994 3.79597
4.94837 0.960659 4.02539
4.68913 0.143096 3.87599
4.92964 0.837892 3.99925
4.68913 0.143096 3.87599
4.92964 0.837892 3.99925
4.68913 0.143096 3.87599
4.68913 0.143096 3.87599
4.94287 1.063027 4.23514
4.71979 0.167191 3.92829
4.68913 0.143096 3.87599
4.94287 1.063027 4.23514
4.71979 0.167191 3.92829
4.19437 0.573434 4.45535
4.2369 0.350010 4.19465
3.99312 0.372411 4.76279
4.08869 0.490864 4.35546
4.71979 0.167191 3.92829
4.19437 0.573434 4.45535
4.2369 0.350010 4.19465
3.99312 0.372411 4.76279
4.97487 1.088658 4.72101
4.64913 0.207246 3.95646
4.09337 0.488341 4.34734
4.71979 0.167191 3.92829
3.99312 0.372411 4.76279
4.97487 1.088658 4.72101
4.64913 0.207246 3.95646
4.09337 0.488341 4.34734
4.94785 0.857796 4.17219
4.71979 0.167191 3.92829
3.99312 0.372411 4.76279
4.97487 1.088658 4.72101
4.64913 0.207246 3.95646
4.94785 0.857796 4.17219
4.19383 0.573819 4.48194
4.41374 0.472749 4.23068
4.71979 0.167191 3.92829
4.97487 1.088658 4.72101
4.94785 0.857796 4.17219
4.41374 0.472749 4.23068
4.93806 0.037648 3.81829
3.92741 0.401205 4.98641
4.06402 0.882174 4.97706
4.36773 0.686679 4.50004
4.51197 0.293888 4.04316
4.71979 0.167191 3.92829
4.97487 1.088658 4.72101
4.94785 0.857796 4.17219
4.41374 0.472749 4.23068
4.93806 0.037648 3.81829
3.92741 0.401205 4.98641
4.36773 0.686679 4.50004
4.51197 0.293888 4.04316
4.9972 0.078101 3.7648
4.49364 0.552813 4.23421
4.00103 0.436383 4.99455
4.60475 0.240220 3.98997
4.91445 0.923847 4.51074
4.71979 0.167191 3.92829
4.97487 1.088658 4.72101
4.94785 0.857796 4.17219
4.93806 0.037648 3.81829
3.92741 0.401205 4.98641
4.36773 0.686679 4.50004
4.51197 0.293888 4.04316
4.60475 0.240220 3.98997
4.91445 0.923847 4.51074
4.09999 0.604638 4.72896
4.12085 0.541492 4.69559
4.58033 0.420931 4.04526
4.99824 0.068495 3.76475
4.21193 0.501860 4.43403
4.89678 0.062774 3.85651
4.71979 0.167191 3.92829
4.97487 1.088658 4.72101
4.94785 0.857796 4.17219
3.92741 0.401205 4.98641
4.36773 0.686679 4.50004
4.51197 0.293888 4.04316
4.60475 0.240220 3.98997
4.09999 0.604638 4.72896
4.12085 0.541492 4.69559
4.58033 0.420931 4.04526
4.89678 0.062774 3.85651
4.95747 1.164344 4.99853
4.99874 0.068551 3.76394
4.08281 0.389665 4.78698
4.94273 0.970037 4.52335
4.19096 0.491985 4.43187
4.05507 0.574306 4.97387
4.93218 0.025891 3.81656
4.23296 0.769344 4.72178
4.31641 0.364822 4.2463

4.90704 0.807151 3.85133
4.90704 0.807151 3.85133
4.94837 0.960659 4.02539
4.95939 0.660994 3.79597
4.94837 0.960659 4.02539
4.68913 0.143096 3.87599
4.92964 0.837892 3.99925
